theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,2,30,FVQ,ordinal,first,0.9,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,24,0.2361111111111111,,0.16697746002804517,0.30524476219417707,0.06913365108306593,144,34,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,CVQ,semantic,25,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,FVQ,semantic,first,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K10N50.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,2,0.9791666666666666,,0.9163989744333195,1.0,0.06276769223334708,48,47,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,3,0.7708333333333334,,0.70236493703996,0.8393017296267068,0.06846839629337345,144,111,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,4,0.4583333333333333,,0.38853912980220573,0.5281275368644609,0.06979420353112761,192,88,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,5,0.28125,,0.21202732244272865,0.35047267755727135,0.06922267755727136,160,45,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,6,0.29545454545454547,,0.228489566697161,0.3624195242119299,0.06696497875738447,176,52,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,7,0.3645833333333333,,0.2970686853763813,0.4320979812902853,0.06751464795695197,192,70,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,8,0.375,,0.3071076440563436,0.4428923559436564,0.06789235594365636,192,72,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,9,0.3409090909090909,,0.27146515580190245,0.4103530260162793,0.06944393510718845,176,60,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,10,0.1953125,,0.12650240594236262,0.2641225940576374,0.0688100940576374,128,25,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,11,0.16071428571428573,,0.09199651942269428,0.22943205200587719,0.06871776629159145,112,18,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,12,0.10416666666666667,,0.040562247710134586,0.16777108562319876,0.06360441895653209,96,10,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,13,0.1,,0.030860949445602484,0.16913905055439754,0.06913905055439752,80,8,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,14,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,15,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,16,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,17,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,19,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,20,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,21,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,22,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,23,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,24,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,25,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,26,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,27,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,28,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,29,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,30,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,31,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,32,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,33,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,34,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,35,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,36,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,37,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,38,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,39,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,40,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,41,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,42,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,43,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,44,0.075,,0.012391738206829456,0.13760826179317054,0.06260826179317054,80,6,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,45,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,46,0.0875,,0.02149606326110111,0.1535039367388989,0.06600393673889889,80,7,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,47,0.25,,0.18318507526389968,0.3168149247361003,0.06681492473610032,160,40,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,48,0.24375,,0.17746663508377086,0.3100333649162291,0.06628336491622912,160,39,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,49,0.2875,,0.21784336102274177,0.3571566389772582,0.06965663897725821,160,46,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,CVQ,semantic,50,0.9791666666666666,,0.9163989744333195,1.0,0.06276769223334708,48,47,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,50,CVQ,semantic,last,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K10N50.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,100,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N100; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,100,CVQ,semantic,100,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N100; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,20,20,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K20N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,20,20,CVQ,semantic,20,0.9791666666666666,,0.9163989744333195,1.0,0.06276769223334708,48,47,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K20N20; condition key lora_plain
